state,month,year,tax type,value,fips state,numeric month,note,id
New Jersey,April,2023,motor fuel,40319000,34,4,,34_2023_4
New Jersey,July,2023,motor fuel,42446000,34,7,,34_2023_7
New Jersey,June,2023,motor fuel,,34,6,,34_2023_6
New Jersey,May,2023,motor fuel,35174000,34,5,,34_2023_5
New Mexico,April,2023,motor fuel,30549527,35,4,,35_2023_4
New Mexico,July,2023,motor fuel,25917208,35,7,,35_2023_7
New Mexico,June,2023,motor fuel,29374172,35,6,,35_2023_6
New Mexico,May,2023,motor fuel,27024270,35,5,,35_2023_5
New York,April,2023,motor fuel,118260000,36,4,,36_2023_4
New York,July,2023,motor fuel,141001353,36,7,,36_2023_7
New York,June,2023,motor fuel,134005000,36,6,,36_2023_6
New York,May,2023,motor fuel,141132000,36,5,,36_2023_5
North Carolina,April,2023,motor fuel,216775159,37,4,,37_2023_4
North Carolina,July,2023,motor fuel,203049221,37,7,,37_2023_7
North Carolina,June,2023,motor fuel,220814719,37,6,,37_2023_6
North Carolina,May,2023,motor fuel,189335671,37,5,,37_2023_5
North Dakota,April,2023,motor fuel,,38,4,,38_2023_4
North Dakota,July,2023,motor fuel,,38,7,,38_2023_7
North Dakota,June,2023,motor fuel,,38,6,,38_2023_6
North Dakota,May,2023,motor fuel,,38,5,,38_2023_5
Ohio,April,2023,motor fuel,213307761,39,4,,39_2023_4
Ohio,July,2023,motor fuel,226026266,39,7,,39_2023_7
Ohio,June,2023,motor fuel,228606396,39,6,,39_2023_6
Ohio,May,2023,motor fuel,231591508,39,5,,39_2023_5
Oklahoma,April,2023,motor fuel,65477538,40,4,,40_2023_4
Oklahoma,July,2023,motor fuel,48669980,40,7,,40_2023_7
Oklahoma,June,2023,motor fuel,49484050,40,6,,40_2023_6
Oklahoma,May,2023,motor fuel,47180975,40,5,,40_2023_5
Oregon,April,2023,motor fuel,55737199,41,4,,41_2023_4
Oregon,July,2023,motor fuel,63968060,41,7,,41_2023_7
Oregon,June,2023,motor fuel,61968422,41,6,,41_2023_6
Oregon,May,2023,motor fuel,61838533,41,5,,41_2023_5
Pennsylvania,April,2023,motor fuel,160690000,42,4,,42_2023_4
Pennsylvania,July,2023,motor fuel,144723000,42,7,,42_2023_7
Pennsylvania,June,2023,motor fuel,148696000,42,6,,42_2023_6
Pennsylvania,May,2023,motor fuel,168912000,42,5,,42_2023_5
Rhode Island,April,2023,motor fuel,,44,4,,44_2023_4
Rhode Island,July,2023,motor fuel,,44,7,,44_2023_7
Rhode Island,June,2023,motor fuel,,44,6,,44_2023_6
Rhode Island,May,2023,motor fuel,,44,5,,44_2023_5
South Carolina,April,2023,motor fuel,91000000,45,4,,45_2023_4
South Carolina,July,2023,motor fuel,79000000,45,7,,45_2023_7
South Carolina,June,2023,motor fuel,104000000,45,6,,45_2023_6
South Carolina,May,2023,motor fuel,79200000,45,5,,45_2023_5
South Dakota,April,2023,motor fuel,,46,4,,46_2023_4
South Dakota,July,2023,motor fuel,,46,7,,46_2023_7
South Dakota,June,2023,motor fuel,,46,6,,46_2023_6
South Dakota,May,2023,motor fuel,,46,5,,46_2023_5
Tennessee,April,2023,motor fuel,109171429,47,4,,47_2023_4
Tennessee,July,2023,motor fuel,106768430,47,7,,47_2023_7
Tennessee,June,2023,motor fuel,110267234,47,6,,47_2023_6
Tennessee,May,2023,motor fuel,113489873,47,5,,47_2023_5
Texas,April,2023,motor fuel,318680000,48,4,,48_2023_4
Texas,July,2023,motor fuel,329793000,48,7,,48_2023_7
Texas,June,2023,motor fuel,324218000,48,6,,48_2023_6
Texas,May,2023,motor fuel,339535000,48,5,,48_2023_5
Utah,April,2023,motor fuel,54100000,49,4,,49_2023_4
Utah,July,2023,motor fuel,29201115,49,7,,49_2023_7
Utah,June,2023,motor fuel,55300000,49,6,,49_2023_6
Utah,May,2023,motor fuel,55500000,49,5,,49_2023_5
Vermont,April,2023,motor fuel,6843191,50,4,,50_2023_4
Vermont,July,2023,motor fuel,7578053,50,7,,50_2023_7
Vermont,June,2023,motor fuel,7828634,50,6,,50_2023_6
Vermont,May,2023,motor fuel,6495663,50,5,,50_2023_5
Virginia,April,2023,motor fuel,110786000,51,4,,51_2023_4
Virginia,July,2023,motor fuel,106335000,51,7,,51_2023_7
Virginia,June,2023,motor fuel,57242000,51,6,,51_2023_6
Virginia,May,2023,motor fuel,120144000,51,5,,51_2023_5
Washington,April,2023,motor fuel,110032740,53,4,,53_2023_4
Washington,July,2023,motor fuel,136837417,53,7,,53_2023_7
Washington,June,2023,motor fuel,125307660,53,6,,53_2023_6
Washington,May,2023,motor fuel,133894968,53,5,,53_2023_5
West Virginia,April,2023,motor fuel,32110000,54,4,,54_2023_4
West Virginia,July,2023,motor fuel,52378000,54,7,,54_2023_7
West Virginia,June,2023,motor fuel,36359000,54,6,,54_2023_6
West Virginia,May,2023,motor fuel,44642000,54,5,,54_2023_5
Wisconsin,April,2023,motor fuel,62841902,55,4,,55_2023_4
Wisconsin,July,2023,motor fuel,93132297,55,7,,55_2023_7
Wisconsin,June,2023,motor fuel,114035411,55,6,,55_2023_6
Wisconsin,May,2023,motor fuel,77753040,55,5,,55_2023_5
Wyoming,April,2023,motor fuel,,56,4,,56_2023_4
Wyoming,July,2023,motor fuel,,56,7,,56_2023_7
Wyoming,June,2023,motor fuel,,56,6,,56_2023_6
Wyoming,May,2023,motor fuel,,56,5,,56_2023_5
Alabama,August,2023,motor fuel,81898874,1,8,,1_2023_8
Alabama,September,2023,motor fuel,85792362,1,9,,1_2023_9
Alaska,August,2023,motor fuel,6038904,2,8,,2_2023_8
Alaska,September,2023,motor fuel,4575241,2,9,,2_2023_9
Arizona,August,2023,motor fuel,66124753,4,8,,4_2023_8
Arizona,September,2023,motor fuel,68718804,4,9,,4_2023_9
Arkansas,August,2023,motor fuel,51895055,5,8,,5_2023_8
Arkansas,September,2023,motor fuel,52485383,5,9,,5_2023_9
California,August,2023,motor fuel,745427000,6,8,,6_2023_8
California,September,2023,motor fuel,841505000,6,9,,6_2023_9
Colorado,August,2023,motor fuel,62211000,8,8,,8_2023_8
Colorado,September,2023,motor fuel,64459000,8,9,,8_2023_9
Connecticut,August,2023,motor fuel,42988178,9,8,,9_2023_8
Connecticut,September,2023,motor fuel,45245002,9,9,,9_2023_9
Delaware,August,2023,motor fuel,,10,8,,10_2023_8
Delaware,September,2023,motor fuel,,10,9,,10_2023_9
District of Columbia,October,2023,motor fuel,1736912,11,10,,11_2023_10
District of Columbia,September,2023,motor fuel,1852678,11,9,,11_2023_9
Florida,August,2023,motor fuel,,12,8,,12_2023_8
Florida,September,2023,motor fuel,,12,9,,12_2023_9
Georgia,August,2023,motor fuel,182289000,13,8,,13_2023_8
Georgia,September,2023,motor fuel,193399000,13,9,,13_2023_9
Hawaii,August,2023,motor fuel,9068559,15,8,,15_2023_8
Hawaii,September,2023,motor fuel,9357773,15,9,,15_2023_9
Idaho,August,2023,motor fuel,36519729,16,8,,16_2023_8
Idaho,September,2023,motor fuel,33671852,16,9,,16_2023_9
Illinois,August,2023,motor fuel,245641638,17,8,,17_2023_8
Illinois,September,2023,motor fuel,257692238,17,9,,17_2023_9
Indiana,August,2023,motor fuel,138052060,18,8,,18_2023_8
Indiana,September,2023,motor fuel,151143515,18,9,,18_2023_9
Iowa,August,2023,motor fuel,62125354,19,8,,19_2023_8
Iowa,September,2023,motor fuel,57770161,19,9,,19_2023_9
Kansas,August,2023,motor fuel,,20,8,,20_2023_8
Kansas,September,2023,motor fuel,,20,9,,20_2023_9
Kentucky,August,2023,motor fuel,74415626,21,8,,21_2023_8
Kentucky,September,2023,motor fuel,84196529,21,9,,21_2023_9
Louisiana,August,2023,motor fuel,52287170,22,8,,22_2023_8
Louisiana,September,2023,motor fuel,55242196,22,9,,22_2023_9
Maine,August,2023,motor fuel,20844342,23,8,,23_2023_8
Maine,September,2023,motor fuel,20103702,23,9,,23_2023_9
Maryland,August,2023,motor fuel,,24,8,,24_2023_8
Maryland,September,2023,motor fuel,,24,9,,24_2023_9
Massachusetts,August,2023,motor fuel,61167393,25,8,,25_2023_8
Massachusetts,September,2023,motor fuel,63294757,25,9,,25_2023_9
Michigan,August,2023,motor fuel,128517069,26,8,,26_2023_8
Michigan,September,2023,motor fuel,120682177,26,9,,26_2023_9
Minnesota,August,2023,motor fuel,85076496,27,8,,27_2023_8
Minnesota,September,2023,motor fuel,80615206,27,9,,27_2023_9
Mississippi,August,2023,motor fuel,35850249,28,8,,28_2023_8
Mississippi,September,2023,motor fuel,40970718,28,9,,28_2023_9
Missouri,August,2023,motor fuel,83997541,29,8,,29_2023_8
Missouri,September,2023,motor fuel,91271398,29,9,,29_2023_9
Montana,August,2023,motor fuel,,30,8,,30_2023_8
Montana,September,2023,motor fuel,,30,9,,30_2023_9
Nebraska,August,2023,motor fuel,35932281,31,8,,31_2023_8
Nebraska,September,2023,motor fuel,37762435,31,9,,31_2023_9
Nevada,August,2023,motor fuel,,32,8,,32_2023_8
Nevada,September,2023,motor fuel,,32,9,,32_2023_9
New Hampshire,August,2023,motor fuel,9500000,33,8,,33_2023_8
New Hampshire,September,2023,motor fuel,11800000,33,9,,33_2023_9
New Jersey,August,2023,motor fuel,35466000,34,8,,34_2023_8
New Jersey,September,2023,motor fuel,42334000,34,9,,34_2023_9
New Mexico,August,2023,motor fuel,26827591,35,8,,35_2023_8
New Mexico,September,2023,motor fuel,26534200,35,9,,35_2023_9
New York,August,2023,motor fuel,141809692,36,8,,36_2023_8
New York,September,2023,motor fuel,151687877,36,9,,36_2023_9
North Carolina,August,2023,motor fuel,194144253,37,8,,37_2023_8
North Carolina,September,2023,motor fuel,224908946,37,9,,37_2023_9
North Dakota,August,2023,motor fuel,,38,8,,38_2023_8
North Dakota,September,2023,motor fuel,,38,9,,38_2023_9
Ohio,August,2023,motor fuel,240452930,39,8,,39_2023_8
Ohio,September,2023,motor fuel,223591889,39,9,,39_2023_9
Oklahoma,August,2023,motor fuel,48484432,40,8,,40_2023_8
Oklahoma,September,2023,motor fuel,50545861,40,9,,40_2023_9
Oregon,August,2023,motor fuel,62590682,41,8,,41_2023_8
Oregon,September,2023,motor fuel,57164876,41,9,,41_2023_9
Pennsylvania,August,2023,motor fuel,170619000,42,8,,42_2023_8
Pennsylvania,September,2023,motor fuel,161949000,42,9,,42_2023_9
Rhode Island,August,2023,motor fuel,,44,8,,44_2023_8
Rhode Island,September,2023,motor fuel,,44,9,,44_2023_9
South Carolina,August,2023,motor fuel,81100000,45,8,,45_2023_8
South Carolina,September,2023,motor fuel,93600000,45,9,,45_2023_9
South Dakota,August,2023,motor fuel,,46,8,,46_2023_8
South Dakota,September,2023,motor fuel,,46,9,,46_2023_9
Tennessee,August,2023,motor fuel,109655457,47,8,,47_2023_8
Tennessee,September,2023,motor fuel,116376623,47,9,,47_2023_9
Texas,August,2023,motor fuel,329095000,48,8,,48_2023_8
Texas,September,2023,motor fuel,329327000,48,9,,48_2023_9
Utah,August,2023,motor fuel,59399207,49,8,,49_2023_8
Utah,September,2023,motor fuel,72444989,49,9,,49_2023_9
Vermont,August,2023,motor fuel,8023877,50,8,,50_2023_8
Vermont,September,2023,motor fuel,7813812,50,9,,50_2023_9
Virginia,August,2023,motor fuel,127145000,51,8,,51_2023_8
Virginia,September,2023,motor fuel,138090000,51,9,,51_2023_9
Washington,August,2023,motor fuel,148907153,53,8,,53_2023_8
Washington,September,2023,motor fuel,138792558,53,9,,53_2023_9
West Virginia,August,2023,motor fuel,21382000,54,8,,54_2023_8
West Virginia,September,2023,motor fuel,34278000,54,9,,54_2023_9
Wisconsin,August,2023,motor fuel,108559096,55,8,,55_2023_8
Wisconsin,September,2023,motor fuel,93310446,55,9,,55_2023_9
Wyoming,August,2023,motor fuel,,56,8,,56_2023_8
Wyoming,September,2023,motor fuel,,56,9,,56_2023_9
Alabama,November,2023,motor fuel,85476394,1,11,,1_2023_11
Alabama,October,2023,motor fuel,79262088,1,10,,1_2023_10
Alaska,November,2023,motor fuel,3160487,2,11,,2_2023_11
Alaska,October,2023,motor fuel,4575241,2,10,,2_2023_10
Arizona,November,2023,motor fuel,67376067,4,11,,4_2023_11
Arizona,October,2023,motor fuel,67320521,4,10,,4_2023_10
Arkansas,November,2023,motor fuel,51715194,5,11,,5_2023_11
Arkansas,October,2023,motor fuel,48052195,5,10,,5_2023_10
California,November,2023,motor fuel,765642000,6,11,,6_2023_11
California,October,2023,motor fuel,793645000,6,10,,6_2023_10
Colorado,November,2023,motor fuel,59666000,8,11,,8_2023_11
Colorado,October,2023,motor fuel,63027000,8,10,,8_2023_10
Connecticut,November,2023,motor fuel,42744964,9,11,,9_2023_11
Connecticut,October,2023,motor fuel,40980926,9,10,,9_2023_10
Delaware,November,2023,motor fuel,,10,11,,10_2023_11
Delaware,October,2023,motor fuel,,10,10,,10_2023_10
District of Columbia,August,2023,motor fuel,1731955,11,8,,11_2023_8
District of Columbia,November,2023,motor fuel,131743,11,11,,11_2023_11
Florida,November,2023,motor fuel,,12,11,,12_2023_11
Florida,October,2023,motor fuel,,12,10,,12_2023_10
Georgia,November,2023,motor fuel,908000,13,11,,13_2023_11
Georgia,October,2023,motor fuel,72269000,13,10,,13_2023_10
Hawaii,November,2023,motor fuel,9109129,15,11,,15_2023_11
Hawaii,October,2023,motor fuel,8759361,15,10,,15_2023_10
Idaho,November,2023,motor fuel,32454643,16,11,,16_2023_11
Idaho,October,2023,motor fuel,39098191,16,10,,16_2023_10
Illinois,November,2023,motor fuel,270707565,17,11,,17_2023_11
Illinois,October,2023,motor fuel,243139909,17,10,,17_2023_10
Indiana,November,2023,motor fuel,144661835,18,11,,18_2023_11
Indiana,October,2023,motor fuel,142077597,18,10,,18_2023_10
Iowa,November,2023,motor fuel,58924446,19,11,,19_2023_11
Iowa,October,2023,motor fuel,61197136,19,10,,19_2023_10
Kansas,November,2023,motor fuel,,20,11,,20_2023_11
Kansas,October,2023,motor fuel,,20,10,,20_2023_10
Kentucky,November,2023,motor fuel,75966810,21,11,,21_2023_11
Kentucky,October,2023,motor fuel,72270391,21,10,,21_2023_10
Louisiana,November,2023,motor fuel,55008125,22,11,,22_2023_11
Louisiana,October,2023,motor fuel,45211267,22,10,,22_2023_10
Maine,November,2023,motor fuel,19024748,23,11,,23_2023_11
Maine,October,2023,motor fuel,19194372,23,10,,23_2023_10
Maryland,November,2023,motor fuel,,24,11,,24_2023_11
Maryland,October,2023,motor fuel,,24,10,,24_2023_10
Massachusetts,November,2023,motor fuel,61052725,25,11,,25_2023_11
Massachusetts,October,2023,motor fuel,59325933,25,10,,25_2023_10
Michigan,November,2023,motor fuel,132234267,26,11,,26_2023_11
Michigan,October,2023,motor fuel,147182082,26,10,,26_2023_10
Minnesota,November,2023,motor fuel,79040946,27,11,,27_2023_11
Minnesota,October,2023,motor fuel,75788847,27,10,,27_2023_10
Mississippi,November,2023,motor fuel,36859984,28,11,,28_2023_11
Mississippi,October,2023,motor fuel,35679508,28,10,,28_2023_10
Missouri,November,2023,motor fuel,84657619,29,11,,29_2023_11
Missouri,October,2023,motor fuel,85930750,29,10,,29_2023_10
Montana,November,2023,motor fuel,,30,11,,30_2023_11
Montana,October,2023,motor fuel,,30,10,,30_2023_10
Nebraska,November,2023,motor fuel,36729125,31,11,,31_2023_11
Nebraska,October,2023,motor fuel,36144551,31,10,,31_2023_10
Nevada,November,2023,motor fuel,,32,11,,32_2023_11
Nevada,October,2023,motor fuel,,32,10,,32_2023_10
New Hampshire,November,2023,motor fuel,11000000,33,11,,33_2023_11
New Hampshire,October,2023,motor fuel,11500000,33,10,,33_2023_10
New Jersey,November,2023,motor fuel,35598000,34,11,,34_2023_11
New Jersey,October,2023,motor fuel,41238000,34,10,,34_2023_10
New Mexico,November,2023,motor fuel,27540527,35,11,,35_2023_11
New Mexico,October,2023,motor fuel,23132578,35,10,,35_2023_10
New York,November,2023,motor fuel,136291000,36,11,,36_2023_11
New York,October,2023,motor fuel,139775000,36,10,,36_2023_10
North Carolina,November,2023,motor fuel,214027745,37,11,,37_2023_11
North Carolina,October,2023,motor fuel,203498081,37,10,,37_2023_10
North Dakota,November,2023,motor fuel,,38,11,,38_2023_11
North Dakota,October,2023,motor fuel,,38,10,,38_2023_10
Ohio,November,2023,motor fuel,215490606,39,11,,39_2023_11
Ohio,October,2023,motor fuel,231883520,39,10,,39_2023_10
Oklahoma,November,2023,motor fuel,46792092,40,11,,40_2023_11
Oklahoma,October,2023,motor fuel,46779068,40,10,,40_2023_10
Oregon,November,2023,motor fuel,53235237,41,11,,41_2023_11
Oregon,October,2023,motor fuel,58075082,41,10,,41_2023_10
Pennsylvania,November,2023,motor fuel,184086000,42,11,,42_2023_11
Pennsylvania,October,2023,motor fuel,128366000,42,10,,42_2023_10
Rhode Island,November,2023,motor fuel,,44,11,,44_2023_11
Rhode Island,October,2023,motor fuel,,44,10,,44_2023_10
South Carolina,November,2023,motor fuel,91300000,45,11,,45_2023_11
South Carolina,October,2023,motor fuel,81700000,45,10,,45_2023_10
South Dakota,November,2023,motor fuel,,46,11,,46_2023_11
South Dakota,October,2023,motor fuel,,46,10,,46_2023_10
Tennessee,November,2023,motor fuel,105466019,47,11,,47_2023_11
Tennessee,October,2023,motor fuel,108524512,47,10,,47_2023_10
Texas,November,2023,motor fuel,326514000,48,11,,48_2023_11
Texas,October,2023,motor fuel,315796000,48,10,,48_2023_10
Utah,November,2023,motor fuel,47100000,49,11,,49_2023_11
Utah,October,2023,motor fuel,55100000,49,10,,49_2023_10
Vermont,November,2023,motor fuel,7391710,50,11,,50_2023_11
Vermont,October,2023,motor fuel,7755601,50,10,,50_2023_10
Virginia,November,2023,motor fuel,123906000,51,11,,51_2023_11
Virginia,October,2023,motor fuel,121399000,51,10,,51_2023_10
Washington,November,2023,motor fuel,126320093,53,11,,53_2023_11
Washington,October,2023,motor fuel,142291834,53,10,,53_2023_10
West Virginia,November,2023,motor fuel,16037000,54,11,,54_2023_11
West Virginia,October,2023,motor fuel,62462000,54,10,,54_2023_10
Wisconsin,November,2023,motor fuel,88074479,55,11,,55_2023_11
Wisconsin,October,2023,motor fuel,83424881,55,10,,55_2023_10
Wyoming,November,2023,motor fuel,,56,11,,56_2023_11
Wyoming,October,2023,motor fuel,,56,10,,56_2023_10
Alabama,December,2023,motor fuel,80199096,1,12,,1_2023_12
Alabama,January,2024,motor fuel,79210715,1,1,,1_2024_1
Alaska,December,2023,motor fuel,3178225,2,12,,2_2023_12
Alaska,January,2024,motor fuel,4575241,2,1,,2_2024_1
Arizona,December,2023,motor fuel,69800156,4,12,,4_2023_12
Arizona,January,2024,motor fuel,68686539,4,1,,4_2024_1
Arkansas,December,2023,motor fuel,46863731,5,12,,5_2023_12
Arkansas,January,2024,motor fuel,49875910,5,1,,5_2024_1
California,December,2023,motor fuel,819570000,6,12,,6_2023_12
California,January,2024,motor fuel,734286000,6,1,,6_2024_1
Colorado,December,2023,motor fuel,57959000,8,12,,8_2023_12
Colorado,January,2024,motor fuel,53954000,8,1,,8_2024_1
Connecticut,December,2023,motor fuel,42601261,9,12,,9_2023_12
Connecticut,January,2024,motor fuel,40819196,9,1,,9_2024_1
Delaware,December,2023,motor fuel,,10,12,,10_2023_12
Delaware,January,2024,motor fuel,,10,1,,10_2024_1
District of Columbia,December,2023,motor fuel,1721322,11,12,,11_2023_12
District of Columbia,January,2024,motor fuel,2049331,11,1,,11_2024_1
Florida,December,2023,motor fuel,,12,12,,12_2023_12
Florida,January,2024,motor fuel,,12,1,,12_2024_1
Georgia,December,2023,motor fuel,4876000,13,12,,13_2023_12
Georgia,January,2024,motor fuel,179667000,13,1,,13_2024_1
Hawaii,December,2023,motor fuel,8769470,15,12,,15_2023_12
Hawaii,January,2024,motor fuel,9097416,15,1,,15_2024_1
Idaho,December,2023,motor fuel,33263497,16,12,,16_2023_12
Idaho,January,2024,motor fuel,31845522,16,1,,16_2024_1
Illinois,December,2023,motor fuel,245074371,17,12,,17_2023_12
Illinois,January,2024,motor fuel,234145621,17,1,,17_2024_1
Indiana,December,2023,motor fuel,151107333,18,12,,18_2023_12
Indiana,January,2024,motor fuel,137271229,18,1,,18_2024_1
Iowa,December,2023,motor fuel,59158757,19,12,,19_2023_12
Iowa,January,2024,motor fuel,51702431,19,1,,19_2024_1
Kansas,December,2023,motor fuel,,20,12,,20_2023_12
Kansas,January,2024,motor fuel,,20,1,,20_2024_1
Kentucky,December,2023,motor fuel,79212991,21,12,,21_2023_12
Kentucky,January,2024,motor fuel,72196685,21,1,,21_2024_1
Louisiana,December,2023,motor fuel,49793014,22,12,,22_2023_12
Louisiana,January,2024,motor fuel,53452158,22,1,,22_2024_1
Maine,December,2023,motor fuel,15346173,23,12,,23_2023_12
Maine,January,2024,motor fuel,17792830,23,1,,23_2024_1
Maryland,December,2023,motor fuel,,24,12,,24_2023_12
Maryland,January,2024,motor fuel,,24,1,,24_2024_1
Massachusetts,December,2023,motor fuel,59517795,25,12,,25_2023_12
Massachusetts,January,2024,motor fuel,58708013,25,1,,25_2024_1
Michigan,December,2023,motor fuel,121696433,26,12,,26_2023_12
Michigan,January,2024,motor fuel,116579512,26,1,,26_2024_1
Minnesota,December,2023,motor fuel,71828485,27,12,,27_2023_12
Minnesota,January,2024,motor fuel,68177349,27,1,,27_2024_1
Mississippi,December,2023,motor fuel,36216404,28,12,,28_2023_12
Mississippi,January,2024,motor fuel,36332937,28,1,,28_2024_1
Missouri,December,2023,motor fuel,85355034,29,12,,29_2023_12
Missouri,January,2024,motor fuel,84799822,29,1,,29_2024_1
Montana,December,2023,motor fuel,,30,12,,30_2023_12
Montana,January,2024,motor fuel,,30,1,,30_2024_1
Nebraska,December,2023,motor fuel,35529008,31,12,,31_2023_12
Nebraska,January,2024,motor fuel,32861851,31,1,,31_2024_1
Nevada,December,2023,motor fuel,,32,12,,32_2023_12
Nevada,January,2024,motor fuel,,32,1,,32_2024_1
New Hampshire,December,2023,motor fuel,10200000,33,12,,33_2023_12
New Hampshire,January,2024,motor fuel,10300000,33,1,,33_2024_1
New Jersey,December,2023,motor fuel,40578000,34,12,,34_2023_12
New Jersey,January,2024,motor fuel,42630000,34,1,,34_2024_1
New Mexico,December,2023,motor fuel,27266327,35,12,,35_2023_12
New Mexico,January,2024,motor fuel,24466133,35,1,,35_2024_1
New York,December,2023,motor fuel,129058000,36,12,,36_2023_12
New York,January,2024,motor fuel,131844055,36,1,,36_2024_1
North Carolina,December,2023,motor fuel,190038976,37,12,,37_2023_12
North Carolina,January,2024,motor fuel,200518423,37,1,,37_2024_1
North Dakota,December,2023,motor fuel,,38,12,,38_2023_12
North Dakota,January,2024,motor fuel,,38,1,,38_2024_1
Ohio,December,2023,motor fuel,215160676,39,12,,39_2023_12
Ohio,January,2024,motor fuel,213461070,39,1,,39_2024_1
Oklahoma,December,2023,motor fuel,46034381,40,12,,40_2023_12
Oklahoma,January,2024,motor fuel,46557922,40,1,,40_2024_1
Oregon,December,2023,motor fuel,52723539,41,12,,41_2023_12
Oregon,January,2024,motor fuel,49588689,41,1,,41_2024_1
Pennsylvania,December,2023,motor fuel,130875000,42,12,,42_2023_12
Pennsylvania,January,2024,motor fuel,137764000,42,1,,42_2024_1
Rhode Island,December,2023,motor fuel,,44,12,,44_2023_12
Rhode Island,January,2024,motor fuel,,44,1,,44_2024_1
South Carolina,December,2023,motor fuel,80700000,45,12,,45_2023_12
South Carolina,January,2024,motor fuel,83300000,45,1,,45_2024_1
South Dakota,December,2023,motor fuel,,46,12,,46_2023_12
South Dakota,January,2024,motor fuel,,46,1,,46_2024_1
Tennessee,December,2023,motor fuel,103814772,47,12,,47_2023_12
Tennessee,January,2024,motor fuel,110115373,47,1,,47_2024_1
Texas,December,2023,motor fuel,317294000,48,12,,48_2023_12
Texas,January,2024,motor fuel,307392000,48,1,,48_2024_1
Utah,December,2023,motor fuel,48300000,49,12,,49_2023_12
Utah,January,2024,motor fuel,61254689,49,1,,49_2024_1
Vermont,December,2023,motor fuel,8188653,50,12,,50_2023_12
Vermont,January,2024,motor fuel,7174315,50,1,,50_2024_1
Virginia,December,2023,motor fuel,140322000,51,12,,51_2023_12
Virginia,January,2024,motor fuel,128410000,51,1,,51_2024_1
Washington,December,2023,motor fuel,126550236,53,12,,53_2023_12
Washington,January,2024,motor fuel,118099918,53,1,,53_2024_1
West Virginia,December,2023,motor fuel,34986000,54,12,,54_2023_12
West Virginia,January,2024,motor fuel,44012000,54,1,,54_2024_1
Wisconsin,December,2023,motor fuel,85132858,55,12,,55_2023_12
Wisconsin,January,2024,motor fuel,117728824,55,1,,55_2024_1
Wyoming,December,2023,motor fuel,,56,12,,56_2023_12
Wyoming,January,2024,motor fuel,,56,1,,56_2024_1
Alabama,February,2024,motor fuel,76224603,1,2,,1_2024_2
Alaska,February,2024,motor fuel,4621934,2,2,,2_2024_2
Arizona,February,2024,motor fuel,64878991,4,2,,4_2024_2
Arkansas,February,2024,motor fuel,44701374,5,2,,5_2024_2
California,February,2024,motor fuel,754962000,6,2,,6_2024_2
Colorado,February,2024,motor fuel,53883000,8,2,,8_2024_2
Connecticut,February,2024,motor fuel,41758306,9,2,,9_2024_2
Delaware,February,2024,motor fuel,,10,2,,10_2024_2
District of Columbia,February,2024,motor fuel,1869191,11,2,,11_2024_2
Florida,February,2024,motor fuel,,12,2,,12_2024_2
Georgia,February,2024,motor fuel,176663000,13,2,,13_2024_2
Hawaii,February,2024,motor fuel,8944302,15,2,,15_2024_2
Idaho,February,2024,motor fuel,27883609,16,2,,16_2024_2
Illinois,February,2024,motor fuel,228941461,17,2,,17_2024_2
Indiana,February,2024,motor fuel,126265973,18,2,,18_2024_2
Iowa,February,2024,motor fuel,53140909,19,2,,19_2024_2
Kansas,February,2024,motor fuel,,20,2,,20_2024_2
Kentucky,February,2024,motor fuel,66899338,21,2,,21_2024_2
Louisiana,February,2024,motor fuel,47792812,22,2,,22_2024_2
Maine,February,2024,motor fuel,18618414,23,2,,23_2024_2
Maryland,February,2024,motor fuel,,24,2,,24_2024_2
Massachusetts,February,2024,motor fuel,56525606,25,2,,25_2024_2
Michigan,February,2024,motor fuel,116079811,26,2,,26_2024_2
Minnesota,February,2024,motor fuel,69182664,27,2,,27_2024_2
Mississippi,February,2024,motor fuel,33358658,28,2,,28_2024_2
Missouri,February,2024,motor fuel,75006211,29,2,,29_2024_2
Montana,February,2024,motor fuel,,30,2,,30_2024_2
Nebraska,February,2024,motor fuel,29276832,31,2,,31_2024_2
Nevada,February,2024,motor fuel,,32,2,,32_2024_2
New Hampshire,February,2024,motor fuel,10400000,33,2,,33_2024_2
New Jersey,February,2024,motor fuel,31926000,34,2,,34_2024_2
New Mexico,February,2024,motor fuel,28524391,35,2,,35_2024_2
New York,February,2024,motor fuel,114069662,36,2,,36_2024_2
North Carolina,February,2024,motor fuel,186875822,37,2,,37_2024_2
North Dakota,February,2024,motor fuel,,38,2,,38_2024_2
Ohio,February,2024,motor fuel,207200403,39,2,,39_2024_2
Oklahoma,February,2024,motor fuel,45268318,40,2,,40_2024_2
Oregon,February,2024,motor fuel,51730003,41,2,,41_2024_2
Pennsylvania,February,2024,motor fuel,133160000,42,2,,42_2024_2
Rhode Island,February,2024,motor fuel,,44,2,,44_2024_2
South Carolina,February,2024,motor fuel,82700000,45,2,,45_2024_2
South Dakota,February,2024,motor fuel,,46,2,,46_2024_2
Tennessee,February,2024,motor fuel,91721142,47,2,,47_2024_2
Texas,February,2024,motor fuel,301998000,48,2,,48_2024_2
Utah,February,2024,motor fuel,50400000,49,2,,49_2024_2
Vermont,February,2024,motor fuel,7144181,50,2,,50_2024_2
Virginia,February,2024,motor fuel,121279000,51,2,,51_2024_2
Washington,February,2024,motor fuel,119000361,53,2,,53_2024_2
