Year,Sex,Cohort,State,Drivers
2016,Male,70-74,Mississippi,48301
2016,Male,70-74,Missouri,101302
2016,Male,70-74,Montana,23040
2016,Male,70-74,Nebraska,32448
2016,Male,70-74,Nevada,50039
2016,Male,70-74,New Hampshire,26989
2016,Male,70-74,New Jersey,140337
2016,Male,70-74,New Mexico,39219
2016,Male,70-74,New York,291591
2016,Male,70-74,North Carolina,171818
2016,Male,70-74,North Dakota,11034
2016,Male,70-74,Ohio,186187
2016,Male,70-74,Oklahoma,58034
2016,Male,70-74,Oregon,80436
2016,Male,70-74,Pennsylvania,222340
2016,Male,70-74,Rhode Island,19408
2016,Male,70-74,South Carolina,98709
2016,Male,70-74,South Dakota,16983
2016,Male,70-74,Tennessee,136782
2016,Male,70-74,Texas,339727
2016,Male,70-74,Utah,35119
2016,Male,70-74,Vermont,14613
2016,Male,70-74,Virginia,133001
2016,Male,70-74,Washington,128191
2016,Male,70-74,West Virginia,37987
2016,Male,70-74,Wisconsin,96488
2016,Male,70-74,Wyoming,10903
2016,Male,75-79,Alabama,69249
2016,Male,75-79,Alaska,4700
2016,Male,75-79,Arizona,78502
2016,Male,75-79,Arkansas,43930
2016,Male,75-79,California,325630
2016,Male,75-79,Colorado,54956
2016,Male,75-79,Connecticut,37802
2016,Male,75-79,Delaware,13718
2016,Male,75-79,District of Columbia,5406
2016,Male,75-79,Florida,298189
2016,Male,75-79,Georgia,95248
2016,Male,75-79,Hawaii,14919
2016,Male,75-79,Idaho,19634
2016,Male,75-79,Illinois,126618
2016,Male,75-79,Indiana,68852
2016,Male,75-79,Iowa,35721
2016,Male,75-79,Kansas,30254
2016,Male,75-79,Kentucky,49158
2016,Male,75-79,Louisiana,51480
2016,Male,75-79,Maine,18668
2016,Male,75-79,Maryland,57319
2016,Male,75-79,Massachusetts,70571
2016,Male,75-79,Michigan,115358
2016,Male,75-79,Minnesota,60155
2016,Male,75-79,Mississippi,33806
2016,Male,75-79,Missouri,68874
2016,Male,75-79,Montana,14694
2016,Male,75-79,Nebraska,21729
2016,Male,75-79,Nevada,32234
2016,Male,75-79,New Hampshire,17251
2016,Male,75-79,New Jersey,91554
2016,Male,75-79,New Mexico,22640
2016,Male,75-79,New York,202737
2016,Male,75-79,North Carolina,110792
2016,Male,75-79,North Dakota,7583
2016,Male,75-79,Ohio,129871
2016,Male,75-79,Oklahoma,41224
2016,Male,75-79,Oregon,50833
2016,Male,75-79,Pennsylvania,155786
2016,Male,75-79,Rhode Island,11363
2016,Male,75-79,South Carolina,62422
2016,Male,75-79,South Dakota,11061
2016,Male,75-79,Tennessee,98739
2016,Male,75-79,Texas,220752
2016,Male,75-79,Utah,24053
2016,Male,75-79,Vermont,9470
2016,Male,75-79,Virginia,86728
2016,Male,75-79,Washington,79782
2016,Male,75-79,West Virginia,26447
2016,Male,75-79,Wisconsin,66383
2016,Male,75-79,Wyoming,7093
2016,Male,80-84,Alabama,47965
2016,Male,80-84,Alaska,2495
2016,Male,80-84,Arizona,48380
2016,Male,80-84,Arkansas,29333
2016,Male,80-84,California,200693
2016,Male,80-84,Colorado,35262
2016,Male,80-84,Connecticut,25527
2016,Male,80-84,Delaware,8970
2016,Male,80-84,District of Columbia,3405
2016,Male,80-84,Florida,189417
2016,Male,80-84,Georgia,56925
2016,Male,80-84,Hawaii,8500
2016,Male,80-84,Idaho,11543
2016,Male,80-84,Illinois,66211
2016,Male,80-84,Indiana,41334
2016,Male,80-84,Iowa,23141
2016,Male,80-84,Kansas,20221
2016,Male,80-84,Kentucky,29190
2016,Male,80-84,Louisiana,33502
2016,Male,80-84,Maine,12061
2016,Male,80-84,Maryland,36431
2016,Male,80-84,Massachusetts,48534
2016,Male,80-84,Michigan,72034
2016,Male,80-84,Minnesota,40206
2016,Male,80-84,Mississippi,20605
2016,Male,80-84,Missouri,43498
2016,Male,80-84,Montana,8844
2016,Male,80-84,Nebraska,15155
2016,Male,80-84,Nevada,17983
2016,Male,80-84,New Hampshire,11595
2016,Male,80-84,New Jersey,61977
2016,Male,80-84,New Mexico,13499
2016,Male,80-84,New York,147180
2016,Male,80-84,North Carolina,69427
2016,Male,80-84,North Dakota,5406
2016,Male,80-84,Ohio,84110
2016,Male,80-84,Oklahoma,26655
2016,Male,80-84,Oregon,30216
2016,Male,80-84,Pennsylvania,106338
2016,Male,80-84,Rhode Island,7433
2016,Male,80-84,South Carolina,38196
2016,Male,80-84,South Dakota,7129
2016,Male,80-84,Tennessee,68917
2016,Male,80-84,Texas,134358
2016,Male,80-84,Utah,16092
2016,Male,80-84,Vermont,6299
2016,Male,80-84,Virginia,53291
2016,Male,80-84,Washington,48036
2016,Male,80-84,West Virginia,16370
2016,Male,80-84,Wisconsin,44985
2016,Male,80-84,Wyoming,4134
2016,Male,85+,Alabama,44109
2016,Male,85+,Alaska,1980
2016,Male,85+,Arizona,33799
2016,Male,85+,Arkansas,29649
2016,Male,85+,California,149803
2016,Male,85+,Colorado,30896
2016,Male,85+,Connecticut,23534
2016,Male,85+,Delaware,7594
2016,Male,85+,District of Columbia,3709
2016,Male,85+,Florida,146149
2016,Male,85+,Georgia,39040
2016,Male,85+,Hawaii,7145
2016,Male,85+,Idaho,7575
2016,Male,85+,Illinois,62516
2016,Male,85+,Indiana,30059
2016,Male,85+,Iowa,17391
2016,Male,85+,Kansas,16651
2016,Male,85+,Kentucky,19767
2016,Male,85+,Louisiana,34425
2016,Male,85+,Maine,8636
2016,Male,85+,Maryland,29252
2016,Male,85+,Massachusetts,42482
2016,Male,85+,Michigan,58719
2016,Male,85+,Minnesota,36636
2016,Male,85+,Mississippi,15045
2016,Male,85+,Missouri,30597
2016,Male,85+,Montana,5404
2016,Male,85+,Nebraska,13776
2016,Male,85+,Nevada,10784
2016,Male,85+,New Hampshire,9605
2016,Male,85+,New Jersey,55316
2016,Male,85+,New Mexico,8385
2016,Male,85+,New York,161956
2016,Male,85+,North Carolina,52565
2016,Male,85+,North Dakota,4482
2016,Male,85+,Ohio,65311
2016,Male,85+,Oklahoma,19591
2016,Male,85+,Oregon,23562
2016,Male,85+,Pennsylvania,91557
2016,Male,85+,Rhode Island,6925
2016,Male,85+,South Carolina,28213
2016,Male,85+,South Dakota,5513
2016,Male,85+,Tennessee,69026
2016,Male,85+,Texas,86772
2016,Male,85+,Utah,13184
2016,Male,85+,Vermont,6826
2016,Male,85+,Virginia,40781
2016,Male,85+,Washington,36725
2016,Male,85+,West Virginia,12900
2016,Male,85+,Wisconsin,37913
2016,Male,85+,Wyoming,3021
2016,Female,Under 16,Alabama,0
2016,Female,Under 16,Alaska,0
2016,Female,Under 16,Arizona,0
2016,Female,Under 16,Arkansas,0
2016,Female,Under 16,California,0
2016,Female,Under 16,Colorado,0
2016,Female,Under 16,Connecticut,0
2016,Female,Under 16,Delaware,0
2016,Female,Under 16,District of Columbia,0
2016,Female,Under 16,Florida,0
2016,Female,Under 16,Georgia,0
2016,Female,Under 16,Hawaii,0
2016,Female,Under 16,Idaho,1825
2016,Female,Under 16,Illinois,0
2016,Female,Under 16,Indiana,0
2016,Female,Under 16,Iowa,0
2016,Female,Under 16,Kansas,13518
2016,Female,Under 16,Kentucky,0
2016,Female,Under 16,Louisiana,0
2016,Female,Under 16,Maine,0
2016,Female,Under 16,Maryland,0
2016,Female,Under 16,Massachusetts,0
2016,Female,Under 16,Michigan,0
2016,Female,Under 16,Minnesota,0
2016,Female,Under 16,Mississippi,0
2016,Female,Under 16,Missouri,0
2016,Female,Under 16,Montana,0
2016,Female,Under 16,Nebraska,0
2016,Female,Under 16,Nevada,0
2016,Female,Under 16,New Hampshire,0
2016,Female,Under 16,New Jersey,0
2016,Female,Under 16,New Mexico,0
2016,Female,Under 16,New York,0
2016,Female,Under 16,North Carolina,0
2016,Female,Under 16,North Dakota,2454
2016,Female,Under 16,Ohio,0
2016,Female,Under 16,Oklahoma,0
2016,Female,Under 16,Oregon,0
2016,Female,Under 16,Pennsylvania,0
2016,Female,Under 16,Rhode Island,0
2016,Female,Under 16,South Carolina,13960
2016,Female,Under 16,South Dakota,0
2016,Female,Under 16,Tennessee,0
2016,Female,Under 16,Texas,0
2016,Female,Under 16,Utah,0
2016,Female,Under 16,Vermont,0
2016,Female,Under 16,Virginia,0
2016,Female,Under 16,Washington,0
2016,Female,Under 16,West Virginia,0
2016,Female,Under 16,Wisconsin,0
2016,Female,Under 16,Wyoming,0
2016,Female,16,Alabama,24532
2016,Female,16,Alaska,1293
2016,Female,16,Arizona,10557
2016,Female,16,Arkansas,8164
2016,Female,16,California,37697
2016,Female,16,Colorado,10099
2016,Female,16,Connecticut,9881
2016,Female,16,Delaware,3873
2016,Female,16,District of Columbia,0
2016,Female,16,Florida,26880
2016,Female,16,Georgia,19108
2016,Female,16,Hawaii,865
2016,Female,16,Idaho,5345
2016,Female,16,Illinois,32811
2016,Female,16,Indiana,9672
2016,Female,16,Iowa,16504
2016,Female,16,Kansas,11865
2016,Female,16,Kentucky,12
2016,Female,16,Louisiana,12869
2016,Female,16,Maine,2133
2016,Female,16,Maryland,3852
2016,Female,16,Massachusetts,5518
2016,Female,16,Michigan,23260
2016,Female,16,Minnesota,15080
2016,Female,16,Mississippi,11001
2016,Female,16,Missouri,16816
2016,Female,16,Montana,3239
2016,Female,16,Nebraska,7372
2016,Female,16,Nevada,2646
2016,Female,16,New Hampshire,3404
2016,Female,16,New Jersey,52
2016,Female,16,New Mexico,3616
2016,Female,16,New York,5962
2016,Female,16,North Carolina,4583
2016,Female,16,North Dakota,2804
2016,Female,16,Ohio,25887
2016,Female,16,Oklahoma,15305
2016,Female,16,Oregon,7332
2016,Female,16,Pennsylvania,8071
2016,Female,16,Rhode Island,0
2016,Female,16,South Carolina,20104
2016,Female,16,South Dakota,3868
2016,Female,16,Tennessee,27834
2016,Female,16,Texas,39548
2016,Female,16,Utah,11946
2016,Female,16,Vermont,1329
2016,Female,16,Virginia,8455
2016,Female,16,Washington,16117
2016,Female,16,West Virginia,9264
2016,Female,16,Wisconsin,17070
2016,Female,16,Wyoming,2071
2016,Female,17,Alabama,26754
2016,Female,17,Alaska,2323
2016,Female,17,Arizona,18470
2016,Female,17,Arkansas,14091
2016,Female,17,California,78565
2016,Female,17,Colorado,17992
2016,Female,17,Connecticut,13605
2016,Female,17,Delaware,4630
2016,Female,17,District of Columbia,1
2016,Female,17,Florida,48042
2016,Female,17,Georgia,32491
2016,Female,17,Hawaii,2300
2016,Female,17,Idaho,7571
2016,Female,17,Illinois,49171
2016,Female,17,Indiana,23215
2016,Female,17,Iowa,16674
2016,Female,17,Kansas,13696
2016,Female,17,Kentucky,5960
2016,Female,17,Louisiana,16748
2016,Female,17,Maine,4091
2016,Female,17,Maryland,15402
2016,Female,17,Massachusetts,21272
2016,Female,17,Michigan,36209
2016,Female,17,Minnesota,21060
2016,Female,17,Mississippi,12773
2016,Female,17,Missouri,24075
2016,Female,17,Montana,4129
2016,Female,17,Nebraska,9363
2016,Female,17,Nevada,5511
2016,Female,17,New Hampshire,5639
2016,Female,17,New Jersey,30316
2016,Female,17,New Mexico,5966
2016,Female,17,New York,36576
2016,Female,17,North Carolina,18912
2016,Female,17,North Dakota,3183
2016,Female,17,Ohio,40525
2016,Female,17,Oklahoma,18309
2016,Female,17,Oregon,11680
2016,Female,17,Pennsylvania,35602
2016,Female,17,Rhode Island,2755
2016,Female,17,South Carolina,22806
2016,Female,17,South Dakota,4186
2016,Female,17,Tennessee,33533
2016,Female,17,Texas,67762
2016,Female,17,Utah,16751
2016,Female,17,Vermont,2313
2016,Female,17,Virginia,25116
2016,Female,17,Washington,23990
2016,Female,17,West Virginia,5735
2016,Female,17,Wisconsin,23855
2016,Female,17,Wyoming,2492
2016,Female,18,Alabama,28065
2016,Female,18,Alaska,3059
2016,Female,18,Arizona,24354
2016,Female,18,Arkansas,17425
2016,Female,18,California,127617
2016,Female,18,Colorado,23159
2016,Female,18,Connecticut,15503
2016,Female,18,Delaware,4830
2016,Female,18,District of Columbia,101
2016,Female,18,Florida,71464
2016,Female,18,Georgia,43908
2016,Female,18,Hawaii,3501
2016,Female,18,Idaho,8581
2016,Female,18,Illinois,58891
2016,Female,18,Indiana,29361
2016,Female,18,Iowa,17556
2016,Female,18,Kansas,15553
2016,Female,18,Kentucky,13026
2016,Female,18,Louisiana,20460
2016,Female,18,Maine,5314
2016,Female,18,Maryland,21163
2016,Female,18,Massachusetts,28231
2016,Female,18,Michigan,43005
2016,Female,18,Minnesota,24007
2016,Female,18,Mississippi,15162
2016,Female,18,Missouri,27573
2016,Female,18,Montana,4674
2016,Female,18,Nebraska,9158
2016,Female,18,Nevada,8346
2016,Female,18,New Hampshire,6504
2016,Female,18,New Jersey,41248
2016,Female,18,New Mexico,7971
2016,Female,18,New York,55813
2016,Female,18,North Carolina,39889
2016,Female,18,North Dakota,3600
2016,Female,18,Ohio,49716
2016,Female,18,Oklahoma,20224
2016,Female,18,Oregon,15072
2016,Female,18,Pennsylvania,46673
2016,Female,18,Rhode Island,3975
2016,Female,18,South Carolina,24885
2016,Female,18,South Dakota,4353
2016,Female,18,Tennessee,39042
2016,Female,18,Texas,90975
2016,Female,18,Utah,18066
2016,Female,18,Vermont,2778
2016,Female,18,Virginia,32173
2016,Female,18,Washington,29857
2016,Female,18,West Virginia,6305
2016,Female,18,Wisconsin,26371
2016,Female,18,Wyoming,3045
2016,Female,19,Alabama,29395
2016,Female,19,Alaska,3751
2016,Female,19,Arizona,29705
2016,Female,19,Arkansas,19229
2016,Female,19,California,174250
2016,Female,19,Colorado,25895
2016,Female,19,Connecticut,17080
2016,Female,19,Delaware,5225
2016,Female,19,District of Columbia,256
2016,Female,19,Florida,85688
2016,Female,19,Georgia,50570
2016,Female,19,Hawaii,4421
2016,Female,19,Idaho,9341
2016,Female,19,Illinois,62301
2016,Female,19,Indiana,32857
2016,Female,19,Iowa,18013
2016,Female,19,Kansas,15907
2016,Female,19,Kentucky,18228
2016,Female,19,Louisiana,22511
2016,Female,19,Maine,5737
2016,Female,19,Maryland,24419
2016,Female,19,Massachusetts,32343
2016,Female,19,Michigan,49126
2016,Female,19,Minnesota,23705
2016,Female,19,Mississippi,15961
2016,Female,19,Missouri,29824
2016,Female,19,Montana,5197
2016,Female,19,Nebraska,10515
2016,Female,19,Nevada,10735
2016,Female,19,New Hampshire,7116
2016,Female,19,New Jersey,45055
2016,Female,19,New Mexico,9521
2016,Female,19,New York,69145
2016,Female,19,North Carolina,46585
2016,Female,19,North Dakota,3957
2016,Female,19,Ohio,55747
2016,Female,19,Oklahoma,20412
2016,Female,19,Oregon,16874
2016,Female,19,Pennsylvania,53398
2016,Female,19,Rhode Island,4688
2016,Female,19,South Carolina,26258
2016,Female,19,South Dakota,4537
2016,Female,19,Tennessee,40279
2016,Female,19,Texas,116514
2016,Female,19,Utah,19393
2016,Female,19,Vermont,3007
2016,Female,19,Virginia,38404
2016,Female,19,Washington,34674
2016,Female,19,West Virginia,6408
2016,Female,19,Wisconsin,27251
2016,Female,19,Wyoming,3154
2016,Female,20,Alabama,30152
2016,Female,20,Alaska,4180
2016,Female,20,Arizona,32920
2016,Female,20,Arkansas,20339
2016,Female,20,California,198428
2016,Female,20,Colorado,27469
2016,Female,20,Connecticut,18377
2016,Female,20,Delaware,5728
2016,Female,20,District of Columbia,503
2016,Female,20,Florida,93061
2016,Female,20,Georgia,53878
2016,Female,20,Hawaii,5289
2016,Female,20,Idaho,9848
2016,Female,20,Illinois,64974
2016,Female,20,Indiana,34860
2016,Female,20,Iowa,17975
2016,Female,20,Kansas,16681
2016,Female,20,Kentucky,20487
2016,Female,20,Louisiana,23124
2016,Female,20,Maine,6177
2016,Female,20,Maryland,26839
2016,Female,20,Massachusetts,35719
2016,Female,20,Michigan,52761
2016,Female,20,Minnesota,22704
2016,Female,20,Mississippi,16470
2016,Female,20,Missouri,32053
2016,Female,20,Montana,5381
2016,Female,20,Nebraska,11058
2016,Female,20,Nevada,11748
2016,Female,20,New Hampshire,7694
2016,Female,20,New Jersey,48064
2016,Female,20,New Mexico,10309
2016,Female,20,New York,79150
2016,Female,20,North Carolina,50628
2016,Female,20,North Dakota,4250
2016,Female,20,Ohio,59040
2016,Female,20,Oklahoma,20301
2016,Female,20,Oregon,18389
2016,Female,20,Pennsylvania,57649
2016,Female,20,Rhode Island,5131
2016,Female,20,South Carolina,26795
2016,Female,20,South Dakota,4624
2016,Female,20,Tennessee,40767
2016,Female,20,Texas,127954
2016,Female,20,Utah,19634
2016,Female,20,Vermont,3046
2016,Female,20,Virginia,39159
2016,Female,20,Washington,37582
2016,Female,20,West Virginia,6047
2016,Female,20,Wisconsin,29062
2016,Female,20,Wyoming,3247
2016,Female,21,Alabama,31463
2016,Female,21,Alaska,4004
2016,Female,21,Arizona,35238
2016,Female,21,Arkansas,19960
2016,Female,21,California,213519
2016,Female,21,Colorado,26521
2016,Female,21,Connecticut,19249
2016,Female,21,Delaware,5728
2016,Female,21,District of Columbia,721
2016,Female,21,Florida,99106
2016,Female,21,Georgia,57080
2016,Female,21,Hawaii,5824
2016,Female,21,Idaho,9081
2016,Female,21,Illinois,64310
2016,Female,21,Indiana,36473
2016,Female,21,Iowa,18743
2016,Female,21,Kansas,16105
2016,Female,21,Kentucky,21496
2016,Female,21,Louisiana,24755
2016,Female,21,Maine,6485
2016,Female,21,Maryland,28665
2016,Female,21,Massachusetts,37659
2016,Female,21,Michigan,52816
2016,Female,21,Minnesota,26048
2016,Female,21,Mississippi,16916
2016,Female,21,Missouri,32739
2016,Female,21,Montana,4924
2016,Female,21,Nebraska,10661
2016,Female,21,Nevada,13017
2016,Female,21,New Hampshire,7322
2016,Female,21,New Jersey,48817
2016,Female,21,New Mexico,10407
2016,Female,21,New York,82121
2016,Female,21,North Carolina,52902
2016,Female,21,North Dakota,4635
2016,Female,21,Ohio,60095
2016,Female,21,Oklahoma,21690
2016,Female,21,Oregon,19307
2016,Female,21,Pennsylvania,62212
2016,Female,21,Rhode Island,5583
2016,Female,21,South Carolina,27661
2016,Female,21,South Dakota,4574
2016,Female,21,Tennessee,40755
2016,Female,21,Texas,134370
2016,Female,21,Utah,19837
2016,Female,21,Vermont,3473
2016,Female,21,Virginia,43713
2016,Female,21,Washington,38962
2016,Female,21,West Virginia,6944
2016,Female,21,Wisconsin,30500
2016,Female,21,Wyoming,2986
2016,Female,22,Alabama,32644
2016,Female,22,Alaska,4622
2016,Female,22,Arizona,37506
2016,Female,22,Arkansas,19788
2016,Female,22,California,228479
2016,Female,22,Colorado,29868
2016,Female,22,Connecticut,19657
2016,Female,22,Delaware,5826
2016,Female,22,District of Columbia,1223
2016,Female,22,Florida,104414
2016,Female,22,Georgia,59393
2016,Female,22,Hawaii,6134
2016,Female,22,Idaho,9717
2016,Female,22,Illinois,68922
2016,Female,22,Indiana,37140
2016,Female,22,Iowa,18988
2016,Female,22,Kansas,16627
2016,Female,22,Kentucky,23000
2016,Female,22,Louisiana,25553
2016,Female,22,Maine,6536
2016,Female,22,Maryland,29555
2016,Female,22,Massachusetts,39637
2016,Female,22,Michigan,56464
2016,Female,22,Minnesota,22847
2016,Female,22,Mississippi,16730
2016,Female,22,Missouri,33242
2016,Female,22,Montana,5580
2016,Female,22,Nebraska,11244
2016,Female,22,Nevada,13610
2016,Female,22,New Hampshire,8164
2016,Female,22,New Jersey,50493
2016,Female,22,New Mexico,11327
2016,Female,22,New York,88929
2016,Female,22,North Carolina,57515
2016,Female,22,North Dakota,4927
2016,Female,22,Ohio,62323
2016,Female,22,Oklahoma,22403
2016,Female,22,Oregon,20185
2016,Female,22,Pennsylvania,65635
2016,Female,22,Rhode Island,6009
2016,Female,22,South Carolina,28856
2016,Female,22,South Dakota,4732
2016,Female,22,Tennessee,42887
2016,Female,22,Texas,140591
2016,Female,22,Utah,19918
2016,Female,22,Vermont,3580
2016,Female,22,Virginia,45834
2016,Female,22,Washington,41750
2016,Female,22,West Virginia,7113
2016,Female,22,Wisconsin,32087
2016,Female,22,Wyoming,3207
2016,Female,23,Alabama,33349
2016,Female,23,Alaska,5070
2016,Female,23,Arizona,39464
2016,Female,23,Arkansas,20137
2016,Female,23,California,233375
2016,Female,23,Colorado,32155
2016,Female,23,Connecticut,20401
2016,Female,23,Delaware,6003
2016,Female,23,District of Columbia,1961
2016,Female,23,Florida,107845
2016,Female,23,Georgia,60407
2016,Female,23,Hawaii,6019
2016,Female,23,Idaho,10094
2016,Female,23,Illinois,70447
2016,Female,23,Indiana,38704
2016,Female,23,Iowa,18635
2016,Female,23,Kansas,16932
2016,Female,23,Kentucky,24537
2016,Female,23,Louisiana,26929
2016,Female,23,Maine,6730
2016,Female,23,Maryland,31890
2016,Female,23,Massachusetts,42316
2016,Female,23,Michigan,58784
2016,Female,23,Minnesota,19602
2016,Female,23,Mississippi,17573
2016,Female,23,Missouri,34534
2016,Female,23,Montana,5917
2016,Female,23,Nebraska,12385
2016,Female,23,Nevada,14709
2016,Female,23,New Hampshire,8744
2016,Female,23,New Jersey,52965
2016,Female,23,New Mexico,12182
2016,Female,23,New York,95369
2016,Female,23,North Carolina,61952
2016,Female,23,North Dakota,5288
2016,Female,23,Ohio,65741
2016,Female,23,Oklahoma,22295
2016,Female,23,Oregon,21236
2016,Female,23,Pennsylvania,69084
2016,Female,23,Rhode Island,6123
2016,Female,23,South Carolina,31065
2016,Female,23,South Dakota,4988
2016,Female,23,Tennessee,44383
2016,Female,23,Texas,146104
2016,Female,23,Utah,20129
2016,Female,23,Vermont,3800
2016,Female,23,Virginia,47951
2016,Female,23,Washington,44430
2016,Female,23,West Virginia,6844
2016,Female,23,Wisconsin,33152
2016,Female,23,Wyoming,3334
2016,Female,24,Alabama,34486
2016,Female,24,Alaska,5718
2016,Female,24,Arizona,41479
2016,Female,24,Arkansas,21135
2016,Female,24,California,251558
2016,Female,24,Colorado,35331
2016,Female,24,Connecticut,20467
2016,Female,24,Delaware,6585
2016,Female,24,District of Columbia,2992
2016,Female,24,Florida,112339
2016,Female,24,Georgia,63159
2016,Female,24,Hawaii,6419
2016,Female,24,Idaho,10359
2016,Female,24,Illinois,72816
2016,Female,24,Indiana,39468
2016,Female,24,Iowa,19427
2016,Female,24,Kansas,17445
2016,Female,24,Kentucky,25748
2016,Female,24,Louisiana,28056
2016,Female,24,Maine,7533
2016,Female,24,Maryland,34416
2016,Female,24,Massachusetts,45171
2016,Female,24,Michigan,60827
2016,Female,24,Minnesota,18790
2016,Female,24,Mississippi,18006
2016,Female,24,Missouri,35701
2016,Female,24,Montana,6666
2016,Female,24,Nebraska,12878
2016,Female,24,Nevada,15439
2016,Female,24,New Hampshire,9194
2016,Female,24,New Jersey,55365
2016,Female,24,New Mexico,13088
